artist_id,ds,plays
3b59be58686f720bf5e41cebfde30d8e,20150829,1612
3b59be58686f720bf5e41cebfde30d8e,20150830,1607
3beda26e68b054526ea736ff43712a19,20150701,251
3beda26e68b054526ea736ff43712a19,20150702,247
3beda26e68b054526ea736ff43712a19,20150703,244
3beda26e68b054526ea736ff43712a19,20150704,241
3beda26e68b054526ea736ff43712a19,20150705,237
3beda26e68b054526ea736ff43712a19,20150706,234
3beda26e68b054526ea736ff43712a19,20150707,231
3beda26e68b054526ea736ff43712a19,20150708,228
3beda26e68b054526ea736ff43712a19,20150709,226
3beda26e68b054526ea736ff43712a19,20150710,223
3beda26e68b054526ea736ff43712a19,20150711,220
3beda26e68b054526ea736ff43712a19,20150712,217
3beda26e68b054526ea736ff43712a19,20150713,215
3beda26e68b054526ea736ff43712a19,20150714,212
3beda26e68b054526ea736ff43712a19,20150715,210
3beda26e68b054526ea736ff43712a19,20150716,207
3beda26e68b054526ea736ff43712a19,20150717,205
3beda26e68b054526ea736ff43712a19,20150718,203
3beda26e68b054526ea736ff43712a19,20150719,200
3beda26e68b054526ea736ff43712a19,20150720,198
3beda26e68b054526ea736ff43712a19,20150721,196
3beda26e68b054526ea736ff43712a19,20150722,194
3beda26e68b054526ea736ff43712a19,20150723,192
3beda26e68b054526ea736ff43712a19,20150724,190
3beda26e68b054526ea736ff43712a19,20150725,188
3beda26e68b054526ea736ff43712a19,20150726,186
3beda26e68b054526ea736ff43712a19,20150727,184
3beda26e68b054526ea736ff43712a19,20150728,182
3beda26e68b054526ea736ff43712a19,20150729,180
3beda26e68b054526ea736ff43712a19,20150730,178
3beda26e68b054526ea736ff43712a19,20150731,176
3beda26e68b054526ea736ff43712a19,20150801,174
3beda26e68b054526ea736ff43712a19,20150802,172
3beda26e68b054526ea736ff43712a19,20150803,171
3beda26e68b054526ea736ff43712a19,20150804,169
3beda26e68b054526ea736ff43712a19,20150805,167
3beda26e68b054526ea736ff43712a19,20150806,166
3beda26e68b054526ea736ff43712a19,20150807,164
3beda26e68b054526ea736ff43712a19,20150808,162
3beda26e68b054526ea736ff43712a19,20150809,161
3beda26e68b054526ea736ff43712a19,20150810,159
3beda26e68b054526ea736ff43712a19,20150811,158
3beda26e68b054526ea736ff43712a19,20150812,156
3beda26e68b054526ea736ff43712a19,20150813,154
3beda26e68b054526ea736ff43712a19,20150814,153
3beda26e68b054526ea736ff43712a19,20150815,152
3beda26e68b054526ea736ff43712a19,20150816,150
3beda26e68b054526ea736ff43712a19,20150817,149
3beda26e68b054526ea736ff43712a19,20150818,147
3beda26e68b054526ea736ff43712a19,20150819,146
3beda26e68b054526ea736ff43712a19,20150820,144
3beda26e68b054526ea736ff43712a19,20150821,143
3beda26e68b054526ea736ff43712a19,20150822,142
3beda26e68b054526ea736ff43712a19,20150823,140
3beda26e68b054526ea736ff43712a19,20150824,139
3beda26e68b054526ea736ff43712a19,20150825,138
3beda26e68b054526ea736ff43712a19,20150826,137
3beda26e68b054526ea736ff43712a19,20150827,135
3beda26e68b054526ea736ff43712a19,20150828,134
3beda26e68b054526ea736ff43712a19,20150829,133
3beda26e68b054526ea736ff43712a19,20150830,132
3c6a8876d139ef5405bed02aa3eac743,20150701,2164
3c6a8876d139ef5405bed02aa3eac743,20150702,2039
3c6a8876d139ef5405bed02aa3eac743,20150703,1925
3c6a8876d139ef5405bed02aa3eac743,20150704,1819
3c6a8876d139ef5405bed02aa3eac743,20150705,1721
3c6a8876d139ef5405bed02aa3eac743,20150706,1630
3c6a8876d139ef5405bed02aa3eac743,20150707,1544
3c6a8876d139ef5405bed02aa3eac743,20150708,1464
3c6a8876d139ef5405bed02aa3eac743,20150709,1388
3c6a8876d139ef5405bed02aa3eac743,20150710,1317
3c6a8876d139ef5405bed02aa3eac743,20150711,1250
3c6a8876d139ef5405bed02aa3eac743,20150712,1185
3c6a8876d139ef5405bed02aa3eac743,20150713,1124
3c6a8876d139ef5405bed02aa3eac743,20150714,1066
3c6a8876d139ef5405bed02aa3eac743,20150715,1011
3c6a8876d139ef5405bed02aa3eac743,20150716,958
3c6a8876d139ef5405bed02aa3eac743,20150717,907
3c6a8876d139ef5405bed02aa3eac743,20150718,858
3c6a8876d139ef5405bed02aa3eac743,20150719,811
3c6a8876d139ef5405bed02aa3eac743,20150720,766
3c6a8876d139ef5405bed02aa3eac743,20150721,723
3c6a8876d139ef5405bed02aa3eac743,20150722,681
3c6a8876d139ef5405bed02aa3eac743,20150723,641
3c6a8876d139ef5405bed02aa3eac743,20150724,602
3c6a8876d139ef5405bed02aa3eac743,20150725,564
3c6a8876d139ef5405bed02aa3eac743,20150726,528
3c6a8876d139ef5405bed02aa3eac743,20150727,493
3c6a8876d139ef5405bed02aa3eac743,20150728,458
3c6a8876d139ef5405bed02aa3eac743,20150729,425
3c6a8876d139ef5405bed02aa3eac743,20150730,393
3c6a8876d139ef5405bed02aa3eac743,20150731,361
3c6a8876d139ef5405bed02aa3eac743,20150801,331
3c6a8876d139ef5405bed02aa3eac743,20150802,301
3c6a8876d139ef5405bed02aa3eac743,20150803,273
3c6a8876d139ef5405bed02aa3eac743,20150804,244
3c6a8876d139ef5405bed02aa3eac743,20150805,217
3c6a8876d139ef5405bed02aa3eac743,20150806,190
3c6a8876d139ef5405bed02aa3eac743,20150807,164
3c6a8876d139ef5405bed02aa3eac743,20150808,139
3c6a8876d139ef5405bed02aa3eac743,20150809,114
3c6a8876d139ef5405bed02aa3eac743,20150810,90
3c6a8876d139ef5405bed02aa3eac743,20150811,66
3c6a8876d139ef5405bed02aa3eac743,20150812,43
3c6a8876d139ef5405bed02aa3eac743,20150813,20
3c6a8876d139ef5405bed02aa3eac743,20150814,-1
3c6a8876d139ef5405bed02aa3eac743,20150815,-23
3c6a8876d139ef5405bed02aa3eac743,20150816,-44
3c6a8876d139ef5405bed02aa3eac743,20150817,-65
3c6a8876d139ef5405bed02aa3eac743,20150818,-85
3c6a8876d139ef5405bed02aa3eac743,20150819,-105
3c6a8876d139ef5405bed02aa3eac743,20150820,-125
3c6a8876d139ef5405bed02aa3eac743,20150821,-144
3c6a8876d139ef5405bed02aa3eac743,20150822,-163
3c6a8876d139ef5405bed02aa3eac743,20150823,-182
3c6a8876d139ef5405bed02aa3eac743,20150824,-200
3c6a8876d139ef5405bed02aa3eac743,20150825,-218
3c6a8876d139ef5405bed02aa3eac743,20150826,-236
3c6a8876d139ef5405bed02aa3eac743,20150827,-253
3c6a8876d139ef5405bed02aa3eac743,20150828,-270
3c6a8876d139ef5405bed02aa3eac743,20150829,-287
3c6a8876d139ef5405bed02aa3eac743,20150830,-303
4057f53bdd70c3c00fbaa2be55cd24b2,20150701,754
4057f53bdd70c3c00fbaa2be55cd24b2,20150702,723
4057f53bdd70c3c00fbaa2be55cd24b2,20150703,696
4057f53bdd70c3c00fbaa2be55cd24b2,20150704,672
4057f53bdd70c3c00fbaa2be55cd24b2,20150705,650
4057f53bdd70c3c00fbaa2be55cd24b2,20150706,630
4057f53bdd70c3c00fbaa2be55cd24b2,20150707,612
4057f53bdd70c3c00fbaa2be55cd24b2,20150708,595
4057f53bdd70c3c00fbaa2be55cd24b2,20150709,579
4057f53bdd70c3c00fbaa2be55cd24b2,20150710,565
4057f53bdd70c3c00fbaa2be55cd24b2,20150711,552
4057f53bdd70c3c00fbaa2be55cd24b2,20150712,539
4057f53bdd70c3c00fbaa2be55cd24b2,20150713,527
4057f53bdd70c3c00fbaa2be55cd24b2,20150714,516
4057f53bdd70c3c00fbaa2be55cd24b2,20150715,505
4057f53bdd70c3c00fbaa2be55cd24b2,20150716,495
4057f53bdd70c3c00fbaa2be55cd24b2,20150717,485
4057f53bdd70c3c00fbaa2be55cd24b2,20150718,476
4057f53bdd70c3c00fbaa2be55cd24b2,20150719,468
4057f53bdd70c3c00fbaa2be55cd24b2,20150720,459
4057f53bdd70c3c00fbaa2be55cd24b2,20150721,451
4057f53bdd70c3c00fbaa2be55cd24b2,20150722,444
4057f53bdd70c3c00fbaa2be55cd24b2,20150723,436
4057f53bdd70c3c00fbaa2be55cd24b2,20150724,429
4057f53bdd70c3c00fbaa2be55cd24b2,20150725,422
4057f53bdd70c3c00fbaa2be55cd24b2,20150726,416
4057f53bdd70c3c00fbaa2be55cd24b2,20150727,409
4057f53bdd70c3c00fbaa2be55cd24b2,20150728,403
4057f53bdd70c3c00fbaa2be55cd24b2,20150729,397
4057f53bdd70c3c00fbaa2be55cd24b2,20150730,392
4057f53bdd70c3c00fbaa2be55cd24b2,20150731,386
4057f53bdd70c3c00fbaa2be55cd24b2,20150801,381
4057f53bdd70c3c00fbaa2be55cd24b2,20150802,375
4057f53bdd70c3c00fbaa2be55cd24b2,20150803,370
4057f53bdd70c3c00fbaa2be55cd24b2,20150804,365
4057f53bdd70c3c00fbaa2be55cd24b2,20150805,361
4057f53bdd70c3c00fbaa2be55cd24b2,20150806,356
4057f53bdd70c3c00fbaa2be55cd24b2,20150807,351
4057f53bdd70c3c00fbaa2be55cd24b2,20150808,347
4057f53bdd70c3c00fbaa2be55cd24b2,20150809,343
4057f53bdd70c3c00fbaa2be55cd24b2,20150810,339
4057f53bdd70c3c00fbaa2be55cd24b2,20150811,334
4057f53bdd70c3c00fbaa2be55cd24b2,20150812,330
4057f53bdd70c3c00fbaa2be55cd24b2,20150813,327
4057f53bdd70c3c00fbaa2be55cd24b2,20150814,323
4057f53bdd70c3c00fbaa2be55cd24b2,20150815,319
4057f53bdd70c3c00fbaa2be55cd24b2,20150816,315
4057f53bdd70c3c00fbaa2be55cd24b2,20150817,312
4057f53bdd70c3c00fbaa2be55cd24b2,20150818,308
4057f53bdd70c3c00fbaa2be55cd24b2,20150819,305
4057f53bdd70c3c00fbaa2be55cd24b2,20150820,301
4057f53bdd70c3c00fbaa2be55cd24b2,20150821,298
4057f53bdd70c3c00fbaa2be55cd24b2,20150822,295
4057f53bdd70c3c00fbaa2be55cd24b2,20150823,292
4057f53bdd70c3c00fbaa2be55cd24b2,20150824,289
4057f53bdd70c3c00fbaa2be55cd24b2,20150825,286
4057f53bdd70c3c00fbaa2be55cd24b2,20150826,283
4057f53bdd70c3c00fbaa2be55cd24b2,20150827,280
4057f53bdd70c3c00fbaa2be55cd24b2,20150828,277
4057f53bdd70c3c00fbaa2be55cd24b2,20150829,274
4057f53bdd70c3c00fbaa2be55cd24b2,20150830,271
40d94a7d8fa081b03069aa5b2b2c81e5,20150701,70
40d94a7d8fa081b03069aa5b2b2c81e5,20150702,70
40d94a7d8fa081b03069aa5b2b2c81e5,20150703,69
40d94a7d8fa081b03069aa5b2b2c81e5,20150704,69
40d94a7d8fa081b03069aa5b2b2c81e5,20150705,68
40d94a7d8fa081b03069aa5b2b2c81e5,20150706,68
40d94a7d8fa081b03069aa5b2b2c81e5,20150707,68
40d94a7d8fa081b03069aa5b2b2c81e5,20150708,67
40d94a7d8fa081b03069aa5b2b2c81e5,20150709,67
40d94a7d8fa081b03069aa5b2b2c81e5,20150710,66
40d94a7d8fa081b03069aa5b2b2c81e5,20150711,66
40d94a7d8fa081b03069aa5b2b2c81e5,20150712,66
40d94a7d8fa081b03069aa5b2b2c81e5,20150713,65
40d94a7d8fa081b03069aa5b2b2c81e5,20150714,65
40d94a7d8fa081b03069aa5b2b2c81e5,20150715,65
40d94a7d8fa081b03069aa5b2b2c81e5,20150716,64
40d94a7d8fa081b03069aa5b2b2c81e5,20150717,64
40d94a7d8fa081b03069aa5b2b2c81e5,20150718,64
40d94a7d8fa081b03069aa5b2b2c81e5,20150719,63
40d94a7d8fa081b03069aa5b2b2c81e5,20150720,63
40d94a7d8fa081b03069aa5b2b2c81e5,20150721,63
40d94a7d8fa081b03069aa5b2b2c81e5,20150722,62
40d94a7d8fa081b03069aa5b2b2c81e5,20150723,62
40d94a7d8fa081b03069aa5b2b2c81e5,20150724,62
40d94a7d8fa081b03069aa5b2b2c81e5,20150725,62
40d94a7d8fa081b03069aa5b2b2c81e5,20150726,61
40d94a7d8fa081b03069aa5b2b2c81e5,20150727,61
40d94a7d8fa081b03069aa5b2b2c81e5,20150728,61
40d94a7d8fa081b03069aa5b2b2c81e5,20150729,60
40d94a7d8fa081b03069aa5b2b2c81e5,20150730,60
40d94a7d8fa081b03069aa5b2b2c81e5,20150731,60
40d94a7d8fa081b03069aa5b2b2c81e5,20150801,60
40d94a7d8fa081b03069aa5b2b2c81e5,20150802,59
40d94a7d8fa081b03069aa5b2b2c81e5,20150803,59
40d94a7d8fa081b03069aa5b2b2c81e5,20150804,59
40d94a7d8fa081b03069aa5b2b2c81e5,20150805,59
40d94a7d8fa081b03069aa5b2b2c81e5,20150806,58
40d94a7d8fa081b03069aa5b2b2c81e5,20150807,58
40d94a7d8fa081b03069aa5b2b2c81e5,20150808,58
40d94a7d8fa081b03069aa5b2b2c81e5,20150809,58
40d94a7d8fa081b03069aa5b2b2c81e5,20150810,57
40d94a7d8fa081b03069aa5b2b2c81e5,20150811,57
40d94a7d8fa081b03069aa5b2b2c81e5,20150812,57
40d94a7d8fa081b03069aa5b2b2c81e5,20150813,57
40d94a7d8fa081b03069aa5b2b2c81e5,20150814,57
40d94a7d8fa081b03069aa5b2b2c81e5,20150815,56
40d94a7d8fa081b03069aa5b2b2c81e5,20150816,56
40d94a7d8fa081b03069aa5b2b2c81e5,20150817,56
40d94a7d8fa081b03069aa5b2b2c81e5,20150818,56
40d94a7d8fa081b03069aa5b2b2c81e5,20150819,55
40d94a7d8fa081b03069aa5b2b2c81e5,20150820,55
40d94a7d8fa081b03069aa5b2b2c81e5,20150821,55
40d94a7d8fa081b03069aa5b2b2c81e5,20150822,55
40d94a7d8fa081b03069aa5b2b2c81e5,20150823,55
40d94a7d8fa081b03069aa5b2b2c81e5,20150824,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150825,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150826,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150827,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150828,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150829,54
40d94a7d8fa081b03069aa5b2b2c81e5,20150830,53
445a257964b9689f115a69e8cc5dcb75,20150701,206
445a257964b9689f115a69e8cc5dcb75,20150702,202
445a257964b9689f115a69e8cc5dcb75,20150703,198
445a257964b9689f115a69e8cc5dcb75,20150704,194
445a257964b9689f115a69e8cc5dcb75,20150705,190
445a257964b9689f115a69e8cc5dcb75,20150706,186
445a257964b9689f115a69e8cc5dcb75,20150707,183
445a257964b9689f115a69e8cc5dcb75,20150708,179
445a257964b9689f115a69e8cc5dcb75,20150709,176
445a257964b9689f115a69e8cc5dcb75,20150710,173
445a257964b9689f115a69e8cc5dcb75,20150711,170
445a257964b9689f115a69e8cc5dcb75,20150712,167
445a257964b9689f115a69e8cc5dcb75,20150713,164
445a257964b9689f115a69e8cc5dcb75,20150714,161
445a257964b9689f115a69e8cc5dcb75,20150715,158
445a257964b9689f115a69e8cc5dcb75,20150716,156
445a257964b9689f115a69e8cc5dcb75,20150717,153
445a257964b9689f115a69e8cc5dcb75,20150718,151
445a257964b9689f115a69e8cc5dcb75,20150719,148
445a257964b9689f115a69e8cc5dcb75,20150720,146
445a257964b9689f115a69e8cc5dcb75,20150721,144
445a257964b9689f115a69e8cc5dcb75,20150722,141
445a257964b9689f115a69e8cc5dcb75,20150723,139
445a257964b9689f115a69e8cc5dcb75,20150724,137
445a257964b9689f115a69e8cc5dcb75,20150725,135
445a257964b9689f115a69e8cc5dcb75,20150726,133
445a257964b9689f115a69e8cc5dcb75,20150727,131
445a257964b9689f115a69e8cc5dcb75,20150728,129
445a257964b9689f115a69e8cc5dcb75,20150729,127
445a257964b9689f115a69e8cc5dcb75,20150730,125
445a257964b9689f115a69e8cc5dcb75,20150731,123
445a257964b9689f115a69e8cc5dcb75,20150801,121
445a257964b9689f115a69e8cc5dcb75,20150802,120
445a257964b9689f115a69e8cc5dcb75,20150803,118
445a257964b9689f115a69e8cc5dcb75,20150804,116
445a257964b9689f115a69e8cc5dcb75,20150805,115
445a257964b9689f115a69e8cc5dcb75,20150806,113
445a257964b9689f115a69e8cc5dcb75,20150807,111
445a257964b9689f115a69e8cc5dcb75,20150808,110
445a257964b9689f115a69e8cc5dcb75,20150809,108
445a257964b9689f115a69e8cc5dcb75,20150810,107
445a257964b9689f115a69e8cc5dcb75,20150811,105
445a257964b9689f115a69e8cc5dcb75,20150812,104
445a257964b9689f115a69e8cc5dcb75,20150813,102
445a257964b9689f115a69e8cc5dcb75,20150814,101
445a257964b9689f115a69e8cc5dcb75,20150815,100
445a257964b9689f115a69e8cc5dcb75,20150816,98
445a257964b9689f115a69e8cc5dcb75,20150817,97
445a257964b9689f115a69e8cc5dcb75,20150818,95
445a257964b9689f115a69e8cc5dcb75,20150819,94
445a257964b9689f115a69e8cc5dcb75,20150820,93
445a257964b9689f115a69e8cc5dcb75,20150821,92
445a257964b9689f115a69e8cc5dcb75,20150822,90
445a257964b9689f115a69e8cc5dcb75,20150823,89
445a257964b9689f115a69e8cc5dcb75,20150824,88
445a257964b9689f115a69e8cc5dcb75,20150825,87
445a257964b9689f115a69e8cc5dcb75,20150826,86
445a257964b9689f115a69e8cc5dcb75,20150827,84
445a257964b9689f115a69e8cc5dcb75,20150828,83
445a257964b9689f115a69e8cc5dcb75,20150829,82
445a257964b9689f115a69e8cc5dcb75,20150830,81
45393cc48301f99566561bd13cdfb7ff,20150701,144
45393cc48301f99566561bd13cdfb7ff,20150702,142
45393cc48301f99566561bd13cdfb7ff,20150703,140
45393cc48301f99566561bd13cdfb7ff,20150704,138
45393cc48301f99566561bd13cdfb7ff,20150705,136
45393cc48301f99566561bd13cdfb7ff,20150706,135
45393cc48301f99566561bd13cdfb7ff,20150707,133
45393cc48301f99566561bd13cdfb7ff,20150708,131
45393cc48301f99566561bd13cdfb7ff,20150709,129
45393cc48301f99566561bd13cdfb7ff,20150710,128
45393cc48301f99566561bd13cdfb7ff,20150711,126
45393cc48301f99566561bd13cdfb7ff,20150712,124
45393cc48301f99566561bd13cdfb7ff,20150713,123
45393cc48301f99566561bd13cdfb7ff,20150714,121
45393cc48301f99566561bd13cdfb7ff,20150715,120
45393cc48301f99566561bd13cdfb7ff,20150716,118
45393cc48301f99566561bd13cdfb7ff,20150717,117
45393cc48301f99566561bd13cdfb7ff,20150718,115
45393cc48301f99566561bd13cdfb7ff,20150719,114
45393cc48301f99566561bd13cdfb7ff,20150720,113
45393cc48301f99566561bd13cdfb7ff,20150721,111
45393cc48301f99566561bd13cdfb7ff,20150722,110
45393cc48301f99566561bd13cdfb7ff,20150723,109
45393cc48301f99566561bd13cdfb7ff,20150724,107
45393cc48301f99566561bd13cdfb7ff,20150725,106
45393cc48301f99566561bd13cdfb7ff,20150726,105
45393cc48301f99566561bd13cdfb7ff,20150727,104
45393cc48301f99566561bd13cdfb7ff,20150728,102
45393cc48301f99566561bd13cdfb7ff,20150729,101
45393cc48301f99566561bd13cdfb7ff,20150730,100
45393cc48301f99566561bd13cdfb7ff,20150731,99
45393cc48301f99566561bd13cdfb7ff,20150801,98
45393cc48301f99566561bd13cdfb7ff,20150802,97
45393cc48301f99566561bd13cdfb7ff,20150803,96
45393cc48301f99566561bd13cdfb7ff,20150804,94
45393cc48301f99566561bd13cdfb7ff,20150805,93
45393cc48301f99566561bd13cdfb7ff,20150806,92
45393cc48301f99566561bd13cdfb7ff,20150807,91
45393cc48301f99566561bd13cdfb7ff,20150808,90
45393cc48301f99566561bd13cdfb7ff,20150809,89
45393cc48301f99566561bd13cdfb7ff,20150810,88
45393cc48301f99566561bd13cdfb7ff,20150811,87
45393cc48301f99566561bd13cdfb7ff,20150812,86
45393cc48301f99566561bd13cdfb7ff,20150813,85
45393cc48301f99566561bd13cdfb7ff,20150814,84
45393cc48301f99566561bd13cdfb7ff,20150815,84
45393cc48301f99566561bd13cdfb7ff,20150816,83
45393cc48301f99566561bd13cdfb7ff,20150817,82
45393cc48301f99566561bd13cdfb7ff,20150818,81
45393cc48301f99566561bd13cdfb7ff,20150819,80
45393cc48301f99566561bd13cdfb7ff,20150820,79
45393cc48301f99566561bd13cdfb7ff,20150821,78
45393cc48301f99566561bd13cdfb7ff,20150822,77
45393cc48301f99566561bd13cdfb7ff,20150823,77
45393cc48301f99566561bd13cdfb7ff,20150824,76
45393cc48301f99566561bd13cdfb7ff,20150825,75
45393cc48301f99566561bd13cdfb7ff,20150826,74
45393cc48301f99566561bd13cdfb7ff,20150827,73
45393cc48301f99566561bd13cdfb7ff,20150828,72
45393cc48301f99566561bd13cdfb7ff,20150829,72
45393cc48301f99566561bd13cdfb7ff,20150830,71
458f8ff69c0846b66540ed903e1bff37,20150701,5170
458f8ff69c0846b66540ed903e1bff37,20150702,5008
458f8ff69c0846b66540ed903e1bff37,20150703,4856
458f8ff69c0846b66540ed903e1bff37,20150704,4712
458f8ff69c0846b66540ed903e1bff37,20150705,4575
458f8ff69c0846b66540ed903e1bff37,20150706,4445
458f8ff69c0846b66540ed903e1bff37,20150707,4321
458f8ff69c0846b66540ed903e1bff37,20150708,4203
458f8ff69c0846b66540ed903e1bff37,20150709,4090
458f8ff69c0846b66540ed903e1bff37,20150710,3982
458f8ff69c0846b66540ed903e1bff37,20150711,3878
458f8ff69c0846b66540ed903e1bff37,20150712,3778
458f8ff69c0846b66540ed903e1bff37,20150713,3682
458f8ff69c0846b66540ed903e1bff37,20150714,3590
458f8ff69c0846b66540ed903e1bff37,20150715,3500
458f8ff69c0846b66540ed903e1bff37,20150716,3414
458f8ff69c0846b66540ed903e1bff37,20150717,3331
458f8ff69c0846b66540ed903e1bff37,20150718,3251
458f8ff69c0846b66540ed903e1bff37,20150719,3173
458f8ff69c0846b66540ed903e1bff37,20150720,3098
458f8ff69c0846b66540ed903e1bff37,20150721,3025
458f8ff69c0846b66540ed903e1bff37,20150722,2954
458f8ff69c0846b66540ed903e1bff37,20150723,2885
458f8ff69c0846b66540ed903e1bff37,20150724,2819
458f8ff69c0846b66540ed903e1bff37,20150725,2754
458f8ff69c0846b66540ed903e1bff37,20150726,2691
458f8ff69c0846b66540ed903e1bff37,20150727,2629
458f8ff69c0846b66540ed903e1bff37,20150728,2569
458f8ff69c0846b66540ed903e1bff37,20150729,2511
458f8ff69c0846b66540ed903e1bff37,20150730,2454
458f8ff69c0846b66540ed903e1bff37,20150731,2398
458f8ff69c0846b66540ed903e1bff37,20150801,2344
458f8ff69c0846b66540ed903e1bff37,20150802,2291
458f8ff69c0846b66540ed903e1bff37,20150803,2239
458f8ff69c0846b66540ed903e1bff37,20150804,2189
458f8ff69c0846b66540ed903e1bff37,20150805,2139
458f8ff69c0846b66540ed903e1bff37,20150806,2091
458f8ff69c0846b66540ed903e1bff37,20150807,2044
458f8ff69c0846b66540ed903e1bff37,20150808,1997
458f8ff69c0846b66540ed903e1bff37,20150809,1952
458f8ff69c0846b66540ed903e1bff37,20150810,1907
458f8ff69c0846b66540ed903e1bff37,20150811,1864
458f8ff69c0846b66540ed903e1bff37,20150812,1821
458f8ff69c0846b66540ed903e1bff37,20150813,1779
458f8ff69c0846b66540ed903e1bff37,20150814,1738
458f8ff69c0846b66540ed903e1bff37,20150815,1698
458f8ff69c0846b66540ed903e1bff37,20150816,1658
458f8ff69c0846b66540ed903e1bff37,20150817,1619
458f8ff69c0846b66540ed903e1bff37,20150818,1581
458f8ff69c0846b66540ed903e1bff37,20150819,1544
458f8ff69c0846b66540ed903e1bff37,20150820,1507
458f8ff69c0846b66540ed903e1bff37,20150821,1471
458f8ff69c0846b66540ed903e1bff37,20150822,1435
458f8ff69c0846b66540ed903e1bff37,20150823,1400
458f8ff69c0846b66540ed903e1bff37,20150824,1366
458f8ff69c0846b66540ed903e1bff37,20150825,1332
458f8ff69c0846b66540ed903e1bff37,20150826,1298
458f8ff69c0846b66540ed903e1bff37,20150827,1266
458f8ff69c0846b66540ed903e1bff37,20150828,1233
458f8ff69c0846b66540ed903e1bff37,20150829,1201
458f8ff69c0846b66540ed903e1bff37,20150830,1170
468b6ce2c36feb6b8585bca11c8f5308,20150701,540
468b6ce2c36feb6b8585bca11c8f5308,20150702,522
468b6ce2c36feb6b8585bca11c8f5308,20150703,504
468b6ce2c36feb6b8585bca11c8f5308,20150704,487
468b6ce2c36feb6b8585bca11c8f5308,20150705,471
468b6ce2c36feb6b8585bca11c8f5308,20150706,455
468b6ce2c36feb6b8585bca11c8f5308,20150707,439
468b6ce2c36feb6b8585bca11c8f5308,20150708,424
468b6ce2c36feb6b8585bca11c8f5308,20150709,410
468b6ce2c36feb6b8585bca11c8f5308,20150710,395
468b6ce2c36feb6b8585bca11c8f5308,20150711,381
468b6ce2c36feb6b8585bca11c8f5308,20150712,368
468b6ce2c36feb6b8585bca11c8f5308,20150713,355
468b6ce2c36feb6b8585bca11c8f5308,20150714,342
468b6ce2c36feb6b8585bca11c8f5308,20150715,329
468b6ce2c36feb6b8585bca11c8f5308,20150716,317
468b6ce2c36feb6b8585bca11c8f5308,20150717,305
468b6ce2c36feb6b8585bca11c8f5308,20150718,293
468b6ce2c36feb6b8585bca11c8f5308,20150719,282
468b6ce2c36feb6b8585bca11c8f5308,20150720,271
468b6ce2c36feb6b8585bca11c8f5308,20150721,260
468b6ce2c36feb6b8585bca11c8f5308,20150722,249
468b6ce2c36feb6b8585bca11c8f5308,20150723,239
468b6ce2c36feb6b8585bca11c8f5308,20150724,228
468b6ce2c36feb6b8585bca11c8f5308,20150725,218
468b6ce2c36feb6b8585bca11c8f5308,20150726,208
468b6ce2c36feb6b8585bca11c8f5308,20150727,199
468b6ce2c36feb6b8585bca11c8f5308,20150728,189
468b6ce2c36feb6b8585bca11c8f5308,20150729,180
468b6ce2c36feb6b8585bca11c8f5308,20150730,171
468b6ce2c36feb6b8585bca11c8f5308,20150731,162
468b6ce2c36feb6b8585bca11c8f5308,20150801,153
468b6ce2c36feb6b8585bca11c8f5308,20150802,145
468b6ce2c36feb6b8585bca11c8f5308,20150803,136
468b6ce2c36feb6b8585bca11c8f5308,20150804,128
468b6ce2c36feb6b8585bca11c8f5308,20150805,120
468b6ce2c36feb6b8585bca11c8f5308,20150806,112
468b6ce2c36feb6b8585bca11c8f5308,20150807,104
468b6ce2c36feb6b8585bca11c8f5308,20150808,96
468b6ce2c36feb6b8585bca11c8f5308,20150809,88
468b6ce2c36feb6b8585bca11c8f5308,20150810,81
468b6ce2c36feb6b8585bca11c8f5308,20150811,73
468b6ce2c36feb6b8585bca11c8f5308,20150812,66
468b6ce2c36feb6b8585bca11c8f5308,20150813,59
468b6ce2c36feb6b8585bca11c8f5308,20150814,52
468b6ce2c36feb6b8585bca11c8f5308,20150815,45
468b6ce2c36feb6b8585bca11c8f5308,20150816,38
468b6ce2c36feb6b8585bca11c8f5308,20150817,31
468b6ce2c36feb6b8585bca11c8f5308,20150818,24
468b6ce2c36feb6b8585bca11c8f5308,20150819,18
468b6ce2c36feb6b8585bca11c8f5308,20150820,11
468b6ce2c36feb6b8585bca11c8f5308,20150821,5
468b6ce2c36feb6b8585bca11c8f5308,20150822,0
468b6ce2c36feb6b8585bca11c8f5308,20150823,-7
468b6ce2c36feb6b8585bca11c8f5308,20150824,-13
468b6ce2c36feb6b8585bca11c8f5308,20150825,-19
468b6ce2c36feb6b8585bca11c8f5308,20150826,-25
468b6ce2c36feb6b8585bca11c8f5308,20150827,-31
468b6ce2c36feb6b8585bca11c8f5308,20150828,-37
468b6ce2c36feb6b8585bca11c8f5308,20150829,-42
468b6ce2c36feb6b8585bca11c8f5308,20150830,-48
470286fb0e9ff156923e729ffb927170,20150701,1969
470286fb0e9ff156923e729ffb927170,20150702,1953
470286fb0e9ff156923e729ffb927170,20150703,1938
470286fb0e9ff156923e729ffb927170,20150704,1923
