artist_id,gmt_date,artist_moving
4acf09fb6a44f995ba0c48d053599074,20150608,34973
4acf09fb6a44f995ba0c48d053599074,20150609,34813
4acf09fb6a44f995ba0c48d053599074,20150610,33268
4acf09fb6a44f995ba0c48d053599074,20150611,33975
4acf09fb6a44f995ba0c48d053599074,20150612,33199
4acf09fb6a44f995ba0c48d053599074,20150613,30976
4acf09fb6a44f995ba0c48d053599074,20150614,31728
4acf09fb6a44f995ba0c48d053599074,20150615,32011
4acf09fb6a44f995ba0c48d053599074,20150616,32898
4acf09fb6a44f995ba0c48d053599074,20150617,32145
4acf09fb6a44f995ba0c48d053599074,20150618,32074
4acf09fb6a44f995ba0c48d053599074,20150619,32995
4acf09fb6a44f995ba0c48d053599074,20150620,28189
4acf09fb6a44f995ba0c48d053599074,20150621,26480
4acf09fb6a44f995ba0c48d053599074,20150622,29633
4acf09fb6a44f995ba0c48d053599074,20150623,30551
4acf09fb6a44f995ba0c48d053599074,20150624,30380
4acf09fb6a44f995ba0c48d053599074,20150625,30434
4acf09fb6a44f995ba0c48d053599074,20150626,29900
4acf09fb6a44f995ba0c48d053599074,20150627,27697
4acf09fb6a44f995ba0c48d053599074,20150628,27637
4acf09fb6a44f995ba0c48d053599074,20150629,30234
4acf09fb6a44f995ba0c48d053599074,20150630,31111
4acf09fb6a44f995ba0c48d053599074,20150701,31366
4acf09fb6a44f995ba0c48d053599074,20150702,32082
4acf09fb6a44f995ba0c48d053599074,20150703,31559
4acf09fb6a44f995ba0c48d053599074,20150704,29853
4acf09fb6a44f995ba0c48d053599074,20150705,29457
4acf09fb6a44f995ba0c48d053599074,20150706,31930
4acf09fb6a44f995ba0c48d053599074,20150707,32096
4acf09fb6a44f995ba0c48d053599074,20150708,32469
4acf09fb6a44f995ba0c48d053599074,20150709,32627
4acf09fb6a44f995ba0c48d053599074,20150710,31595
4acf09fb6a44f995ba0c48d053599074,20150711,27719
4acf09fb6a44f995ba0c48d053599074,20150712,28765
4acf09fb6a44f995ba0c48d053599074,20150713,31559
4acf09fb6a44f995ba0c48d053599074,20150714,31774
4acf09fb6a44f995ba0c48d053599074,20150715,30700
4acf09fb6a44f995ba0c48d053599074,20150716,31291
4acf09fb6a44f995ba0c48d053599074,20150717,31332
4acf09fb6a44f995ba0c48d053599074,20150718,27787
4acf09fb6a44f995ba0c48d053599074,20150719,26756
4acf09fb6a44f995ba0c48d053599074,20150720,30689
4acf09fb6a44f995ba0c48d053599074,20150721,30404
4acf09fb6a44f995ba0c48d053599074,20150722,30568
4acf09fb6a44f995ba0c48d053599074,20150723,31156
4acf09fb6a44f995ba0c48d053599074,20150724,30417
4acf09fb6a44f995ba0c48d053599074,20150725,27341
4acf09fb6a44f995ba0c48d053599074,20150726,27911
4acf09fb6a44f995ba0c48d053599074,20150727,31044
4acf09fb6a44f995ba0c48d053599074,20150728,30793
4acf09fb6a44f995ba0c48d053599074,20150729,30089
4acf09fb6a44f995ba0c48d053599074,20150730,29997
4acf09fb6a44f995ba0c48d053599074,20150731,29175
4acf09fb6a44f995ba0c48d053599074,20150801,27522
4acf09fb6a44f995ba0c48d053599074,20150802,26534
4acf09fb6a44f995ba0c48d053599074,20150803,29739
4acf09fb6a44f995ba0c48d053599074,20150804,30332
4acf09fb6a44f995ba0c48d053599074,20150805,30180
4acf09fb6a44f995ba0c48d053599074,20150806,29515
4acf09fb6a44f995ba0c48d053599074,20150807,28749
4acf09fb6a44f995ba0c48d053599074,20150808,26037
4acf09fb6a44f995ba0c48d053599074,20150809,26045
4acf09fb6a44f995ba0c48d053599074,20150810,28446
4acf09fb6a44f995ba0c48d053599074,20150811,29991
4acf09fb6a44f995ba0c48d053599074,20150812,29702
4acf09fb6a44f995ba0c48d053599074,20150813,29307
4acf09fb6a44f995ba0c48d053599074,20150814,29498
4acf09fb6a44f995ba0c48d053599074,20150815,26903
4acf09fb6a44f995ba0c48d053599074,20150816,26775
4acf09fb6a44f995ba0c48d053599074,20150817,29290
4acf09fb6a44f995ba0c48d053599074,20150818,30068
4acf09fb6a44f995ba0c48d053599074,20150819,30752
4acf09fb6a44f995ba0c48d053599074,20150820,30649
4acf09fb6a44f995ba0c48d053599074,20150821,29459
4acf09fb6a44f995ba0c48d053599074,20150822,27164
4acf09fb6a44f995ba0c48d053599074,20150823,27049
4acf09fb6a44f995ba0c48d053599074,20150824,28469
4acf09fb6a44f995ba0c48d053599074,20150825,28944
4acf09fb6a44f995ba0c48d053599074,20150826,29226
4acf09fb6a44f995ba0c48d053599074,20150827,28673
4acf09fb6a44f995ba0c48d053599074,20150828,28206
4acf09fb6a44f995ba0c48d053599074,20150829,26988
4acf09fb6a44f995ba0c48d053599074,20150830,25904
4ccb68d9020f30838777c286d20acaf9,20150301,1279
4ccb68d9020f30838777c286d20acaf9,20150302,1332
4ccb68d9020f30838777c286d20acaf9,20150303,1387
4ccb68d9020f30838777c286d20acaf9,20150304,1287
4ccb68d9020f30838777c286d20acaf9,20150305,1260
4ccb68d9020f30838777c286d20acaf9,20150306,1424
4ccb68d9020f30838777c286d20acaf9,20150307,1428
4ccb68d9020f30838777c286d20acaf9,20150308,1320
4ccb68d9020f30838777c286d20acaf9,20150309,1370
4ccb68d9020f30838777c286d20acaf9,20150310,1391
4ccb68d9020f30838777c286d20acaf9,20150311,1378
4ccb68d9020f30838777c286d20acaf9,20150312,1336
4ccb68d9020f30838777c286d20acaf9,20150313,1610
4ccb68d9020f30838777c286d20acaf9,20150314,1336
4ccb68d9020f30838777c286d20acaf9,20150315,1508
4ccb68d9020f30838777c286d20acaf9,20150316,1374
4ccb68d9020f30838777c286d20acaf9,20150317,1493
4ccb68d9020f30838777c286d20acaf9,20150318,1447
4ccb68d9020f30838777c286d20acaf9,20150319,1429
4ccb68d9020f30838777c286d20acaf9,20150320,1418
4ccb68d9020f30838777c286d20acaf9,20150321,1447
4ccb68d9020f30838777c286d20acaf9,20150322,1335
4ccb68d9020f30838777c286d20acaf9,20150323,1450
4ccb68d9020f30838777c286d20acaf9,20150324,1455
4ccb68d9020f30838777c286d20acaf9,20150325,1497
4ccb68d9020f30838777c286d20acaf9,20150326,1250
4ccb68d9020f30838777c286d20acaf9,20150327,1398
4ccb68d9020f30838777c286d20acaf9,20150328,1366
4ccb68d9020f30838777c286d20acaf9,20150329,1285
4ccb68d9020f30838777c286d20acaf9,20150330,1487
4ccb68d9020f30838777c286d20acaf9,20150331,1635
4ccb68d9020f30838777c286d20acaf9,20150401,1411
4ccb68d9020f30838777c286d20acaf9,20150402,1530
4ccb68d9020f30838777c286d20acaf9,20150403,1686
4ccb68d9020f30838777c286d20acaf9,20150404,1656
4ccb68d9020f30838777c286d20acaf9,20150405,1578
4ccb68d9020f30838777c286d20acaf9,20150406,1562
4ccb68d9020f30838777c286d20acaf9,20150407,1547
4ccb68d9020f30838777c286d20acaf9,20150408,1717
4ccb68d9020f30838777c286d20acaf9,20150409,1733
4ccb68d9020f30838777c286d20acaf9,20150410,1804
4ccb68d9020f30838777c286d20acaf9,20150411,1577
4ccb68d9020f30838777c286d20acaf9,20150412,1449
4ccb68d9020f30838777c286d20acaf9,20150413,1689
4ccb68d9020f30838777c286d20acaf9,20150414,1739
4ccb68d9020f30838777c286d20acaf9,20150415,1688
4ccb68d9020f30838777c286d20acaf9,20150416,1751
4ccb68d9020f30838777c286d20acaf9,20150417,2072
4ccb68d9020f30838777c286d20acaf9,20150418,1699
4ccb68d9020f30838777c286d20acaf9,20150419,1839
4ccb68d9020f30838777c286d20acaf9,20150420,1814
4ccb68d9020f30838777c286d20acaf9,20150421,1963
4ccb68d9020f30838777c286d20acaf9,20150422,2044
4ccb68d9020f30838777c286d20acaf9,20150423,1836
4ccb68d9020f30838777c286d20acaf9,20150424,1715
4ccb68d9020f30838777c286d20acaf9,20150425,1759
4ccb68d9020f30838777c286d20acaf9,20150426,1755
4ccb68d9020f30838777c286d20acaf9,20150427,2100
4ccb68d9020f30838777c286d20acaf9,20150428,2130
4ccb68d9020f30838777c286d20acaf9,20150429,1703
4ccb68d9020f30838777c286d20acaf9,20150430,2024
4ccb68d9020f30838777c286d20acaf9,20150501,1682
4ccb68d9020f30838777c286d20acaf9,20150502,1656
4ccb68d9020f30838777c286d20acaf9,20150503,1717
4ccb68d9020f30838777c286d20acaf9,20150504,1798
4ccb68d9020f30838777c286d20acaf9,20150505,1738
4ccb68d9020f30838777c286d20acaf9,20150506,1587
4ccb68d9020f30838777c286d20acaf9,20150507,1734
4ccb68d9020f30838777c286d20acaf9,20150508,1600
4ccb68d9020f30838777c286d20acaf9,20150509,1522
4ccb68d9020f30838777c286d20acaf9,20150510,1597
4ccb68d9020f30838777c286d20acaf9,20150511,1495
4ccb68d9020f30838777c286d20acaf9,20150512,1680
4ccb68d9020f30838777c286d20acaf9,20150513,1810
4ccb68d9020f30838777c286d20acaf9,20150514,1828
4ccb68d9020f30838777c286d20acaf9,20150515,1842
4ccb68d9020f30838777c286d20acaf9,20150516,1634
4ccb68d9020f30838777c286d20acaf9,20150517,1542
4ccb68d9020f30838777c286d20acaf9,20150518,1513
4ccb68d9020f30838777c286d20acaf9,20150519,1633
4ccb68d9020f30838777c286d20acaf9,20150520,1846
4ccb68d9020f30838777c286d20acaf9,20150521,1802
4ccb68d9020f30838777c286d20acaf9,20150522,1811
4ccb68d9020f30838777c286d20acaf9,20150523,1568
4ccb68d9020f30838777c286d20acaf9,20150524,1558
4ccb68d9020f30838777c286d20acaf9,20150525,1610
4ccb68d9020f30838777c286d20acaf9,20150526,1866
4ccb68d9020f30838777c286d20acaf9,20150527,1771
4ccb68d9020f30838777c286d20acaf9,20150528,1829
4ccb68d9020f30838777c286d20acaf9,20150529,1656
4ccb68d9020f30838777c286d20acaf9,20150530,1498
4ccb68d9020f30838777c286d20acaf9,20150531,1554
4ccb68d9020f30838777c286d20acaf9,20150601,1593
4ccb68d9020f30838777c286d20acaf9,20150602,1757
4ccb68d9020f30838777c286d20acaf9,20150603,1727
4ccb68d9020f30838777c286d20acaf9,20150604,1764
4ccb68d9020f30838777c286d20acaf9,20150605,1615
4ccb68d9020f30838777c286d20acaf9,20150606,1450
4ccb68d9020f30838777c286d20acaf9,20150607,1477
4ccb68d9020f30838777c286d20acaf9,20150608,1489
4ccb68d9020f30838777c286d20acaf9,20150609,1596
4ccb68d9020f30838777c286d20acaf9,20150610,1611
4ccb68d9020f30838777c286d20acaf9,20150611,1749
4ccb68d9020f30838777c286d20acaf9,20150612,1598
4ccb68d9020f30838777c286d20acaf9,20150613,1489
4ccb68d9020f30838777c286d20acaf9,20150614,1331
4ccb68d9020f30838777c286d20acaf9,20150615,1581
4ccb68d9020f30838777c286d20acaf9,20150616,1444
4ccb68d9020f30838777c286d20acaf9,20150617,1697
4ccb68d9020f30838777c286d20acaf9,20150618,1713
4ccb68d9020f30838777c286d20acaf9,20150619,1984
4ccb68d9020f30838777c286d20acaf9,20150620,1831
4ccb68d9020f30838777c286d20acaf9,20150621,1669
4ccb68d9020f30838777c286d20acaf9,20150622,1710
4ccb68d9020f30838777c286d20acaf9,20150623,1941
4ccb68d9020f30838777c286d20acaf9,20150624,1725
4ccb68d9020f30838777c286d20acaf9,20150625,1649
4ccb68d9020f30838777c286d20acaf9,20150626,1759
4ccb68d9020f30838777c286d20acaf9,20150627,1756
4ccb68d9020f30838777c286d20acaf9,20150628,1605
4ccb68d9020f30838777c286d20acaf9,20150629,1818
4ccb68d9020f30838777c286d20acaf9,20150630,1808
4ccb68d9020f30838777c286d20acaf9,20150701,1752
4ccb68d9020f30838777c286d20acaf9,20150702,1689
4ccb68d9020f30838777c286d20acaf9,20150703,1652
4ccb68d9020f30838777c286d20acaf9,20150704,1522
4ccb68d9020f30838777c286d20acaf9,20150705,1617
4ccb68d9020f30838777c286d20acaf9,20150706,1710
4ccb68d9020f30838777c286d20acaf9,20150707,1697
4ccb68d9020f30838777c286d20acaf9,20150708,1920
4ccb68d9020f30838777c286d20acaf9,20150709,1874
4ccb68d9020f30838777c286d20acaf9,20150710,1835
4ccb68d9020f30838777c286d20acaf9,20150711,1456
4ccb68d9020f30838777c286d20acaf9,20150712,1588
4ccb68d9020f30838777c286d20acaf9,20150713,1856
4ccb68d9020f30838777c286d20acaf9,20150714,1843
4ccb68d9020f30838777c286d20acaf9,20150715,2020
4ccb68d9020f30838777c286d20acaf9,20150716,2002
4ccb68d9020f30838777c286d20acaf9,20150717,1832
4ccb68d9020f30838777c286d20acaf9,20150718,1585
4ccb68d9020f30838777c286d20acaf9,20150719,1361
4ccb68d9020f30838777c286d20acaf9,20150720,1541
4ccb68d9020f30838777c286d20acaf9,20150721,1704
4ccb68d9020f30838777c286d20acaf9,20150722,1574
4ccb68d9020f30838777c286d20acaf9,20150723,1785
4ccb68d9020f30838777c286d20acaf9,20150724,1538
4ccb68d9020f30838777c286d20acaf9,20150725,1411
4ccb68d9020f30838777c286d20acaf9,20150726,1540
4ccb68d9020f30838777c286d20acaf9,20150727,1697
4ccb68d9020f30838777c286d20acaf9,20150728,1635
4ccb68d9020f30838777c286d20acaf9,20150729,1814
4ccb68d9020f30838777c286d20acaf9,20150730,1740
4ccb68d9020f30838777c286d20acaf9,20150731,1632
4ccb68d9020f30838777c286d20acaf9,20150801,1493
4ccb68d9020f30838777c286d20acaf9,20150802,1422
4ccb68d9020f30838777c286d20acaf9,20150803,1582
4ccb68d9020f30838777c286d20acaf9,20150804,1719
4ccb68d9020f30838777c286d20acaf9,20150805,1776
4ccb68d9020f30838777c286d20acaf9,20150806,1655
4ccb68d9020f30838777c286d20acaf9,20150807,1733
4ccb68d9020f30838777c286d20acaf9,20150808,1545
4ccb68d9020f30838777c286d20acaf9,20150809,1887
4ccb68d9020f30838777c286d20acaf9,20150810,2009
4ccb68d9020f30838777c286d20acaf9,20150811,1909
4ccb68d9020f30838777c286d20acaf9,20150812,1910
4ccb68d9020f30838777c286d20acaf9,20150813,1784
4ccb68d9020f30838777c286d20acaf9,20150814,1681
4ccb68d9020f30838777c286d20acaf9,20150815,1602
4ccb68d9020f30838777c286d20acaf9,20150816,1510
4ccb68d9020f30838777c286d20acaf9,20150817,1908
4ccb68d9020f30838777c286d20acaf9,20150818,1696
4ccb68d9020f30838777c286d20acaf9,20150819,1822
4ccb68d9020f30838777c286d20acaf9,20150820,1667
4ccb68d9020f30838777c286d20acaf9,20150821,1744
4ccb68d9020f30838777c286d20acaf9,20150822,1576
4ccb68d9020f30838777c286d20acaf9,20150823,1664
4ccb68d9020f30838777c286d20acaf9,20150824,1917
4ccb68d9020f30838777c286d20acaf9,20150825,1773
4ccb68d9020f30838777c286d20acaf9,20150826,1921
4ccb68d9020f30838777c286d20acaf9,20150827,1919
4ccb68d9020f30838777c286d20acaf9,20150828,1697
4ccb68d9020f30838777c286d20acaf9,20150829,1698
4ccb68d9020f30838777c286d20acaf9,20150830,1578
509735a54607273699d6fb9496daccf4,20150301,4260
509735a54607273699d6fb9496daccf4,20150302,4633
509735a54607273699d6fb9496daccf4,20150303,4340
509735a54607273699d6fb9496daccf4,20150304,4277
509735a54607273699d6fb9496daccf4,20150305,4348
509735a54607273699d6fb9496daccf4,20150306,4418
509735a54607273699d6fb9496daccf4,20150307,4538
509735a54607273699d6fb9496daccf4,20150308,4474
509735a54607273699d6fb9496daccf4,20150309,4650
509735a54607273699d6fb9496daccf4,20150310,4608
509735a54607273699d6fb9496daccf4,20150311,4399
509735a54607273699d6fb9496daccf4,20150312,4668
509735a54607273699d6fb9496daccf4,20150313,5467
509735a54607273699d6fb9496daccf4,20150314,4876
509735a54607273699d6fb9496daccf4,20150315,5354
509735a54607273699d6fb9496daccf4,20150316,5075
509735a54607273699d6fb9496daccf4,20150317,5044
509735a54607273699d6fb9496daccf4,20150318,5214
509735a54607273699d6fb9496daccf4,20150319,5201
509735a54607273699d6fb9496daccf4,20150320,5275
509735a54607273699d6fb9496daccf4,20150321,4942
509735a54607273699d6fb9496daccf4,20150322,5081
509735a54607273699d6fb9496daccf4,20150323,5213
509735a54607273699d6fb9496daccf4,20150324,5166
509735a54607273699d6fb9496daccf4,20150325,4937
509735a54607273699d6fb9496daccf4,20150326,4791
509735a54607273699d6fb9496daccf4,20150327,5167
509735a54607273699d6fb9496daccf4,20150328,5134
509735a54607273699d6fb9496daccf4,20150329,5319
509735a54607273699d6fb9496daccf4,20150330,5005
509735a54607273699d6fb9496daccf4,20150331,5340
509735a54607273699d6fb9496daccf4,20150401,5475
509735a54607273699d6fb9496daccf4,20150402,5466
509735a54607273699d6fb9496daccf4,20150403,5438
509735a54607273699d6fb9496daccf4,20150404,5102
509735a54607273699d6fb9496daccf4,20150405,4608
509735a54607273699d6fb9496daccf4,20150406,5468
509735a54607273699d6fb9496daccf4,20150407,5493
509735a54607273699d6fb9496daccf4,20150408,5389
509735a54607273699d6fb9496daccf4,20150409,5710
509735a54607273699d6fb9496daccf4,20150410,5407
509735a54607273699d6fb9496daccf4,20150411,5011
509735a54607273699d6fb9496daccf4,20150412,5026
509735a54607273699d6fb9496daccf4,20150413,5310
509735a54607273699d6fb9496daccf4,20150414,5748
509735a54607273699d6fb9496daccf4,20150415,5530
509735a54607273699d6fb9496daccf4,20150416,5473
509735a54607273699d6fb9496daccf4,20150417,5711
509735a54607273699d6fb9496daccf4,20150418,5000
509735a54607273699d6fb9496daccf4,20150419,5108
509735a54607273699d6fb9496daccf4,20150420,5309
509735a54607273699d6fb9496daccf4,20150421,5760
509735a54607273699d6fb9496daccf4,20150422,5722
509735a54607273699d6fb9496daccf4,20150423,5990
509735a54607273699d6fb9496daccf4,20150424,5714
509735a54607273699d6fb9496daccf4,20150425,5399
509735a54607273699d6fb9496daccf4,20150426,5511
509735a54607273699d6fb9496daccf4,20150427,5732
509735a54607273699d6fb9496daccf4,20150428,6078
509735a54607273699d6fb9496daccf4,20150429,6357
509735a54607273699d6fb9496daccf4,20150430,6257
509735a54607273699d6fb9496daccf4,20150501,5008
509735a54607273699d6fb9496daccf4,20150502,5095
509735a54607273699d6fb9496daccf4,20150503,5371
509735a54607273699d6fb9496daccf4,20150504,5594
509735a54607273699d6fb9496daccf4,20150505,5264
509735a54607273699d6fb9496daccf4,20150506,5406
509735a54607273699d6fb9496daccf4,20150507,5576
509735a54607273699d6fb9496daccf4,20150508,5333
509735a54607273699d6fb9496daccf4,20150509,4987
509735a54607273699d6fb9496daccf4,20150510,5306
509735a54607273699d6fb9496daccf4,20150511,4972
509735a54607273699d6fb9496daccf4,20150512,6846
509735a54607273699d6fb9496daccf4,20150513,8122
509735a54607273699d6fb9496daccf4,20150514,7873
509735a54607273699d6fb9496daccf4,20150515,7479
509735a54607273699d6fb9496daccf4,20150516,7152
509735a54607273699d6fb9496daccf4,20150517,7034
509735a54607273699d6fb9496daccf4,20150518,8275
509735a54607273699d6fb9496daccf4,20150519,9273
509735a54607273699d6fb9496daccf4,20150520,9414
509735a54607273699d6fb9496daccf4,20150521,9453
509735a54607273699d6fb9496daccf4,20150522,9902
509735a54607273699d6fb9496daccf4,20150523,8660
509735a54607273699d6fb9496daccf4,20150524,9152
509735a54607273699d6fb9496daccf4,20150525,9050
509735a54607273699d6fb9496daccf4,20150526,8422
509735a54607273699d6fb9496daccf4,20150527,8375
509735a54607273699d6fb9496daccf4,20150528,8621
509735a54607273699d6fb9496daccf4,20150529,8701
509735a54607273699d6fb9496daccf4,20150530,8581
509735a54607273699d6fb9496daccf4,20150531,7834
509735a54607273699d6fb9496daccf4,20150601,7977
509735a54607273699d6fb9496daccf4,20150602,7806
509735a54607273699d6fb9496daccf4,20150603,7759
509735a54607273699d6fb9496daccf4,20150604,7541
509735a54607273699d6fb9496daccf4,20150605,7472
509735a54607273699d6fb9496daccf4,20150606,7006
509735a54607273699d6fb9496daccf4,20150607,6683
509735a54607273699d6fb9496daccf4,20150608,7103
509735a54607273699d6fb9496daccf4,20150609,7717
509735a54607273699d6fb9496daccf4,20150610,7233
509735a54607273699d6fb9496daccf4,20150611,7563
509735a54607273699d6fb9496daccf4,20150612,7859
509735a54607273699d6fb9496daccf4,20150613,7314
509735a54607273699d6fb9496daccf4,20150614,6416
509735a54607273699d6fb9496daccf4,20150615,6504
509735a54607273699d6fb9496daccf4,20150616,6509
509735a54607273699d6fb9496daccf4,20150617,6401
509735a54607273699d6fb9496daccf4,20150618,6737
509735a54607273699d6fb9496daccf4,20150619,6841
509735a54607273699d6fb9496daccf4,20150620,6256
509735a54607273699d6fb9496daccf4,20150621,5892
509735a54607273699d6fb9496daccf4,20150622,6726
509735a54607273699d6fb9496daccf4,20150623,6854
509735a54607273699d6fb9496daccf4,20150624,6754
509735a54607273699d6fb9496daccf4,20150625,6344
509735a54607273699d6fb9496daccf4,20150626,6523
509735a54607273699d6fb9496daccf4,20150627,6233
509735a54607273699d6fb9496daccf4,20150628,6082
509735a54607273699d6fb9496daccf4,20150629,6487
509735a54607273699d6fb9496daccf4,20150630,6732
509735a54607273699d6fb9496daccf4,20150701,7034
509735a54607273699d6fb9496daccf4,20150702,7033
509735a54607273699d6fb9496daccf4,20150703,6964
509735a54607273699d6fb9496daccf4,20150704,6112
509735a54607273699d6fb9496daccf4,20150705,5990
509735a54607273699d6fb9496daccf4,20150706,7225
509735a54607273699d6fb9496daccf4,20150707,14266
509735a54607273699d6fb9496daccf4,20150708,16210
509735a54607273699d6fb9496daccf4,20150709,15169
509735a54607273699d6fb9496daccf4,20150710,14036
509735a54607273699d6fb9496daccf4,20150711,11893
509735a54607273699d6fb9496daccf4,20150712,11277
509735a54607273699d6fb9496daccf4,20150713,12905
509735a54607273699d6fb9496daccf4,20150714,13955
509735a54607273699d6fb9496daccf4,20150715,14451
509735a54607273699d6fb9496daccf4,20150716,14937
509735a54607273699d6fb9496daccf4,20150717,15184
509735a54607273699d6fb9496daccf4,20150718,13084
509735a54607273699d6fb9496daccf4,20150719,12673
509735a54607273699d6fb9496daccf4,20150720,14647
509735a54607273699d6fb9496daccf4,20150721,13790
509735a54607273699d6fb9496daccf4,20150722,13215
509735a54607273699d6fb9496daccf4,20150723,12862
509735a54607273699d6fb9496daccf4,20150724,12726
509735a54607273699d6fb9496daccf4,20150725,10758
509735a54607273699d6fb9496daccf4,20150726,9873
509735a54607273699d6fb9496daccf4,20150727,10922
509735a54607273699d6fb9496daccf4,20150728,10405
509735a54607273699d6fb9496daccf4,20150729,9762
509735a54607273699d6fb9496daccf4,20150730,9798
509735a54607273699d6fb9496daccf4,20150731,9489
509735a54607273699d6fb9496daccf4,20150801,8321
509735a54607273699d6fb9496daccf4,20150802,7689
509735a54607273699d6fb9496daccf4,20150803,8655
509735a54607273699d6fb9496daccf4,20150804,8448
509735a54607273699d6fb9496daccf4,20150805,8439
509735a54607273699d6fb9496daccf4,20150806,8712
509735a54607273699d6fb9496daccf4,20150807,8036
509735a54607273699d6fb9496daccf4,20150808,6960
509735a54607273699d6fb9496daccf4,20150809,6417
509735a54607273699d6fb9496daccf4,20150810,7533
509735a54607273699d6fb9496daccf4,20150811,8102
509735a54607273699d6fb9496daccf4,20150812,7811
509735a54607273699d6fb9496daccf4,20150813,7315
509735a54607273699d6fb9496daccf4,20150814,7518
509735a54607273699d6fb9496daccf4,20150815,7313
509735a54607273699d6fb9496daccf4,20150816,7013
509735a54607273699d6fb9496daccf4,20150817,7561
509735a54607273699d6fb9496daccf4,20150818,7596
509735a54607273699d6fb9496daccf4,20150819,7290
509735a54607273699d6fb9496daccf4,20150820,7122
509735a54607273699d6fb9496daccf4,20150821,7143
509735a54607273699d6fb9496daccf4,20150822,6215
509735a54607273699d6fb9496daccf4,20150823,6059
509735a54607273699d6fb9496daccf4,20150824,7043
509735a54607273699d6fb9496daccf4,20150825,6932
509735a54607273699d6fb9496daccf4,20150826,6797
509735a54607273699d6fb9496daccf4,20150827,6601
509735a54607273699d6fb9496daccf4,20150828,6954
509735a54607273699d6fb9496daccf4,20150829,6276
509735a54607273699d6fb9496daccf4,20150830,6157
511b64548a053b065a29732720a28c50,20150301,10869
511b64548a053b065a29732720a28c50,20150302,10802
511b64548a053b065a29732720a28c50,20150303,11768
511b64548a053b065a29732720a28c50,20150304,11527
511b64548a053b065a29732720a28c50,20150305,11282
511b64548a053b065a29732720a28c50,20150306,11901
511b64548a053b065a29732720a28c50,20150307,11535
511b64548a053b065a29732720a28c50,20150308,11403
511b64548a053b065a29732720a28c50,20150309,11669
511b64548a053b065a29732720a28c50,20150310,12953
511b64548a053b065a29732720a28c50,20150311,12536
511b64548a053b065a29732720a28c50,20150312,12464
511b64548a053b065a29732720a28c50,20150313,12569
511b64548a053b065a29732720a28c50,20150314,13511
511b64548a053b065a29732720a28c50,20150315,12891
511b64548a053b065a29732720a28c50,20150316,12569
511b64548a053b065a29732720a28c50,20150317,12535
511b64548a053b065a29732720a28c50,20150318,13614
511b64548a053b065a29732720a28c50,20150319,13188
511b64548a053b065a29732720a28c50,20150320,13512
511b64548a053b065a29732720a28c50,20150321,14174
511b64548a053b065a29732720a28c50,20150322,14196
511b64548a053b065a29732720a28c50,20150323,13432
511b64548a053b065a29732720a28c50,20150324,13992
511b64548a053b065a29732720a28c50,20150325,13262
511b64548a053b065a29732720a28c50,20150326,13352
511b64548a053b065a29732720a28c50,20150327,13434
511b64548a053b065a29732720a28c50,20150328,13319
511b64548a053b065a29732720a28c50,20150329,13982
511b64548a053b065a29732720a28c50,20150330,14256
511b64548a053b065a29732720a28c50,20150331,16188
511b64548a053b065a29732720a28c50,20150401,15623
511b64548a053b065a29732720a28c50,20150402,16170
511b64548a053b065a29732720a28c50,20150403,15815
511b64548a053b065a29732720a28c50,20150404,14746
511b64548a053b065a29732720a28c50,20150405,13859
511b64548a053b065a29732720a28c50,20150406,15727
511b64548a053b065a29732720a28c50,20150407,14448
511b64548a053b065a29732720a28c50,20150408,15460
511b64548a053b065a29732720a28c50,20150409,15956
511b64548a053b065a29732720a28c50,20150410,15191
511b64548a053b065a29732720a28c50,20150411,15754
511b64548a053b065a29732720a28c50,20150412,17326
511b64548a053b065a29732720a28c50,20150413,15348
511b64548a053b065a29732720a28c50,20150414,15367
511b64548a053b065a29732720a28c50,20150415,15247
511b64548a053b065a29732720a28c50,20150416,16316
511b64548a053b065a29732720a28c50,20150417,17547
511b64548a053b065a29732720a28c50,20150418,19859
511b64548a053b065a29732720a28c50,20150419,19648
511b64548a053b065a29732720a28c50,20150420,19301
511b64548a053b065a29732720a28c50,20150421,19486
511b64548a053b065a29732720a28c50,20150422,18267
511b64548a053b065a29732720a28c50,20150423,18957
511b64548a053b065a29732720a28c50,20150424,17663
511b64548a053b065a29732720a28c50,20150425,16919
511b64548a053b065a29732720a28c50,20150426,17190
511b64548a053b065a29732720a28c50,20150427,18509
511b64548a053b065a29732720a28c50,20150428,17252
511b64548a053b065a29732720a28c50,20150429,16553
511b64548a053b065a29732720a28c50,20150430,17233
511b64548a053b065a29732720a28c50,20150501,15146
511b64548a053b065a29732720a28c50,20150502,15166
511b64548a053b065a29732720a28c50,20150503,16193
511b64548a053b065a29732720a28c50,20150504,15496
511b64548a053b065a29732720a28c50,20150505,16127
511b64548a053b065a29732720a28c50,20150506,20760
511b64548a053b065a29732720a28c50,20150507,22689
511b64548a053b065a29732720a28c50,20150508,17868
511b64548a053b065a29732720a28c50,20150509,16667
511b64548a053b065a29732720a28c50,20150510,16721
511b64548a053b065a29732720a28c50,20150511,14924
511b64548a053b065a29732720a28c50,20150512,17718
511b64548a053b065a29732720a28c50,20150513,17177
511b64548a053b065a29732720a28c50,20150514,17684
511b64548a053b065a29732720a28c50,20150515,16543
511b64548a053b065a29732720a28c50,20150516,15706
511b64548a053b065a29732720a28c50,20150517,16339
511b64548a053b065a29732720a28c50,20150518,16809
511b64548a053b065a29732720a28c50,20150519,16695
